"","Date","New Zealand Emissions Trading System","European Union Emissions Trading System","Korean Emissions Trading System","United Kingdom Emissions Trading Scheme","China National Emissions Trading System","Hubei (Pilot) Emissions Trading System"
"2924",2021-04-19,"37.3","43.82","15700",NA,NA,"29.07"
"2925",2021-04-20,"37.3","44.99","16000",NA,NA,"29.2"
"2926",2021-04-21,"37.3","45.81","16700",NA,NA,"30.2"
"2927",2021-04-22,"37.5","47","17050",NA,NA,"29.15"
"2928",2021-04-23,"37.6","46.87","17750",NA,NA,"29.64"
"2929",2021-04-26,NA,"47.11","18800",NA,NA,"28.95"
"2930",2021-04-27,"37.55","47.2","19900",NA,NA,"29.95"
"2931",2021-04-28,"37.45","47.69","19100",NA,NA,"29.18"
"2932",2021-04-29,"37.47","47.91","18300",NA,NA,"29.03"
"2933",2021-04-30,"37.52",NA,"18300",NA,NA,"26.97"
"2934",2021-05-03,"37.5","49.32","17000",NA,NA,NA
"2935",2021-05-04,"37.5","48.5","17050",NA,NA,NA
"2936",2021-05-05,"37.45","49.32",NA,NA,NA,NA
"2937",2021-05-06,"37.4","49.82","18300",NA,NA,"30.95"
"2938",2021-05-07,"37.4","50.33","18300",NA,NA,"29.29"
"2939",2021-05-10,"37.35","52.1","18000",NA,NA,"30.67"
"2940",2021-05-11,"37.25","52.91","17950",NA,NA,"30.14"
"2941",2021-05-12,"37.2","55.17","17900",NA,NA,"31.25"
"2942",2021-05-13,"37","54.34","18000",NA,NA,"29.37"
"2943",2021-05-14,"37","56.5","18000",NA,NA,"30.08"
"2944",2021-05-17,"37.25","56.16","17950",NA,NA,"29.64"
"2945",2021-05-18,"37.07","52.9","17850",NA,NA,"29.91"
"2946",2021-05-19,"36.97","49.55",NA,NA,NA,"30.41"
"2947",2021-05-20,"37.05","52.58","17800",NA,NA,"30.93"
"2948",2021-05-21,"37.05","51.65","17700",NA,NA,"29.14"
"2949",2021-05-24,"36.55","52.68","17000",NA,NA,"32.02"
"2950",2021-05-25,"36.65","53.23","17000",NA,NA,"30.36"
"2951",2021-05-26,"36.75","53.59","17000",NA,NA,"30.17"
"2952",2021-05-27,"37.05","51.76","17050",NA,NA,"30.21"
"2953",2021-05-28,"37","50.95","16950",NA,NA,"30.14"
"2954",2021-05-31,"37","51.61","17050",NA,NA,"30.3"
"2955",2021-06-01,"37.4","52.31","15350",NA,NA,"33.96"
"2956",2021-06-02,"37.6","51.3","13850",NA,NA,"29.09"
"2957",2021-06-03,"37.9","50.17","13550",NA,NA,"30.28"
"2958",2021-06-04,"38.1","49.9","14100",NA,NA,"30.32"
"2959",2021-06-07,NA,"51.39","14100",NA,NA,"30.36"
"2960",2021-06-08,"39.2","52.1","14150",NA,NA,"27.34"
"2961",2021-06-09,"40.15","53.43","15100",NA,NA,"32.21"
"2962",2021-06-10,"40.15","53.7","15500",NA,NA,"30.77"
"2963",2021-06-11,"40.35","52.59","15650",NA,NA,"31.38"
"2964",2021-06-14,"40.6","52.81","15550",NA,NA,NA
"2965",2021-06-15,"40.85","51.31","15450",NA,NA,"31.52"
"2966",2021-06-16,"41.2","51.25","14400",NA,NA,"30.83"
"2967",2021-06-17,"41.3","50.82","13000",NA,NA,"31.13"
"2968",2021-06-18,"41.05","51.81","11950",NA,NA,"31.94"
"2969",2021-06-21,"40.97","52.33","10800",NA,NA,"35.19"
"2970",2021-06-22,"40.9","53.32","10500",NA,NA,"31.05"
"2971",2021-06-23,"43.25","54.56","11550",NA,NA,"32.83"
"2972",2021-06-24,"43.6","54.99","12700",NA,NA,"31.05"
"2973",2021-06-25,"43.1","54.95","13700",NA,NA,"31.41"
"2974",2021-06-28,"43.35","55.4","15050",NA,NA,"31.45"
"2975",2021-06-29,"43.45","55.54","14700",NA,NA,"32.34"
"2976",2021-06-30,"43.47","56.25","15800",NA,NA,"33.02"
"2977",2021-07-01,"44","57.52","17750",NA,NA,"32.99"
"2978",2021-07-02,"44.35","57.24","17600",NA,NA,"32.04"
"2979",2021-07-05,"44.75","57.76","19350",NA,NA,"31.81"
"2980",2021-07-06,"45.25","53.91","17700",NA,NA,"31.9"
"2981",2021-07-07,"46","52.5","19450",NA,NA,"33.09"
"2982",2021-07-08,"47.5","52.24","19000",NA,NA,"31.54"
"2983",2021-07-09,"47.8","54.17","20000",NA,NA,"32.14"
"2984",2021-07-12,"48.05","51.62","20100",NA,NA,"30.19"
"2985",2021-07-13,"47.7","52.77","20100",NA,NA,"31.78"
"2986",2021-07-14,"47.3","53.28","20100",NA,NA,"31.75"
"2987",2021-07-15,"47.55","52.88","20100",NA,NA,"32.27"
"2988",2021-07-16,"47.8","52.78","20100",NA,"51.23","33.65"
"2989",2021-07-19,"47.9","52.31","20100",NA,"52.3","33.04"
"2990",2021-07-20,"47.82","51.12","20100",NA,"53.28","33.69"
"2991",2021-07-21,"47.97","52.06","20100",NA,"54.4","32.81"
"2992",2021-07-22,"48.1","50.71","20100",NA,"55.52","34.88"
"2993",2021-07-23,"48.12","50.82","20100",NA,"56.97","34.49"
"2994",2021-07-26,"48.05","53.12","20100",NA,"54.46","35.73"
"2995",2021-07-27,"48.5","52.84","20100",NA,"54.63","37.46"
"2996",2021-07-28,"48.6","53.77","20500",NA,"52.5","39.3"
"2997",2021-07-29,"48.6","53.99","20700",NA,"52.96","40.67"
"2998",2021-07-30,"48.6","53.26","20850",NA,"54.17","43.78"
"2999",2021-08-02,"48.6","54.37","21300",NA,"51.99","42.52"
"3000",2021-08-03,"48.8","54.12","21700",NA,"53.44","41.85"
"3001",2021-08-04,"49","55.39","22150",NA,"58.7","42.28"
"3002",2021-08-05,"49.1","55.91","22150",NA,"54.9","41.39"
"3003",2021-08-06,"49.15","56.58","22150",NA,"52.96","42.93"
"3004",2021-08-09,"49.25","56.55","22150",NA,"53.32","43.9"
"3005",2021-08-10,"49.6","57.33","24000",NA,"55.32","45.47"
"3006",2021-08-11,"49.55","57.69","26400",NA,"55.9","44.15"
"3007",2021-08-12,"49.8","56.18","26000",NA,"55.43","43.85"
"3008",2021-08-13,"49.7","55.31","26000",NA,"54","42.6"
"3009",2021-08-16,"49.75","58.08",NA,NA,"51","42.91"
"3010",2021-08-17,"49.7","57.17","26000",NA,"51.76","42.86"
"3011",2021-08-18,"49.65","57.06","25600",NA,"51.87","43.79"
"3012",2021-08-19,"49.75","53.43","27000",NA,"50.49","43.05"
"3013",2021-08-20,"49.75","54.31","26100",NA,"49","42.12"
"3014",2021-08-23,"50.45","55.29","27000",NA,"50.2","43.02"
"3015",2021-08-24,"50.45","56.58","29400",NA,"50.2","42.22"
"3016",2021-08-25,"50.5","56.48","29500",NA,"47.64","42.27"
"3017",2021-08-26,"51","56.81","28300",NA,"47.64","39.05"
"3018",2021-08-27,"51.1","58.95","28200",NA,"45.09","41.47"
"3019",2021-08-30,"51.4","60.71","28400",NA,"45.16","42.1"
"3020",2021-08-31,"51.5","60.71","28000",NA,"45.35","41.12"
"3021",2021-09-01,"59","60.07","27700",NA,"45.19","41.4"
"3022",2021-09-02,"59.5","61.48","28000",NA,"44.66","36.92"
"3023",2021-09-03,"60.1","61.29","28000",NA,"44.67","40.1"
"3024",2021-09-06,"60.6","62.27","28000",NA,"44","40.4"
"3025",2021-09-07,"62","61.95","28500",NA,"43.9","40.3"
"3026",2021-09-08,"65.25","62.41","29000",NA,"42.9","41.51"
"3027",2021-09-09,"65.8","62.7","30000",NA,"41.99","40.13"
"3028",2021-09-10,"65","60.87","28500",NA,"44","39.59"
"3029",2021-09-13,"61.5","61.01","28200",NA,"45.62","40.39"
"3030",2021-09-14,"63.5","59.8","28200",NA,"45.54","40.28"
"3031",2021-09-15,"64","59.8","28500",NA,"45","40.06"
"3032",2021-09-16,"64","59.26","28500",NA,"44.94","40.04"
"3033",2021-09-17,"64","59.43","28400",NA,"43.43","40.01"
"3034",2021-09-20,"64.5","60.62",NA,NA,NA,NA
"3035",2021-09-21,"64.5","60.1",NA,NA,NA,NA
"3036",2021-09-22,"64.5","60.54",NA,NA,"43.24","40.49"
"3037",2021-09-23,"64.5","60.49","29000",NA,"43.85","40.72"
"3038",2021-09-24,"64.5","62.88","29200",NA,"44.36","41.59"
"3039",2021-09-27,"64.4","64.32","29100",NA,"43.59","41.12"
"3040",2021-09-28,"63.6","61.86","29750",NA,"42.22","40.44"
"3041",2021-09-29,"64","62.82","29750",NA,"41.84","40.49"
"3042",2021-09-30,"64.5","61.68","30500",NA,"42.21","40.86"
"3043",2021-10-01,"64.5","61.99","31000",NA,NA,NA
"3044",2021-10-04,"64.5","63.34",NA,NA,NA,NA
"3045",2021-10-05,"64.5","64.66","31000",NA,NA,NA
"3046",2021-10-06,"64.7","59.04","30000",NA,NA,NA
"3047",2021-10-07,"64.5","60.33","29600",NA,NA,NA
"3048",2021-10-08,"64.6","58.31","30100",NA,"44.08","39.91"
"3049",2021-10-11,"64.5","59.11",NA,NA,"46.03","42.04"
"3050",2021-10-12,"64.5","58.89","30100",NA,"44.67","42.07"
"3051",2021-10-13,"64.85","59.04","29600",NA,"44.68","41.09"
"3052",2021-10-14,"64.8","61.4","30100",NA,"43.96","40.87"
"3053",2021-10-15,"64.8","59.41","30200",NA,"43.9","40.36"
"3054",2021-10-18,"64.75","58.54","30400",NA,"43.44","41.74"
"3055",2021-10-19,"65","54.52","30650",NA,"43.43","41.63"
"3056",2021-10-20,"64.5","57.76","30600",NA,"43.24","40.84"
"3057",2021-10-21,"65","57.96","30900",NA,"43.03","41.21"
"3058",2021-10-22,"65","58.25","30450",NA,"42.99","40.86"
"3059",2021-10-25,NA,"58.96","30100",NA,"43.24","40.88"
"3060",2021-10-26,"65.1","59.78","30300",NA,"42.65","41.09"
"3061",2021-10-27,"65.1","59.88","30200",NA,"42.61","41.24"
"3062",2021-10-28,"65.25","58.55","29950",NA,"42.77","40.5"
"3063",2021-10-29,"65","58.7","30400",NA,"42.41","40.63"
"3064",2021-11-01,"65.25","56.92","30600",NA,"42.45","41.24"
"3065",2021-11-02,"65.25","59.43","30800",NA,"42.43","42.06"
"3066",2021-11-03,"65.25","59.8","30900",NA,"42.4","42.41"
"3067",2021-11-04,"65.3","59.85","31000",NA,"42.33","39.21"
"3068",2021-11-05,"65.3","59.39","31200",NA,"42.69","41.79"
"3069",2021-11-08,"65.2","60.62","31500",NA,"42.58","40.61"
"3070",2021-11-09,"65.2","60.41","31900",NA,"42.73","41.05"
"3071",2021-11-10,"65.2","63.15","32100",NA,"42.74","40.79"
"3072",2021-11-11,"65","63.69","32700",NA,"42.49","41.01"
"3073",2021-11-12,"64.8","63.26","33100",NA,"42.66","41.15"
"3074",2021-11-15,"64.9","65.92","34100",NA,"42.93","41"
"3075",2021-11-16,"65.1","67.54","33600",NA,"43.16","40.4"
"3076",2021-11-17,"65.1","67.15","33000",NA,"43.12","40.05"
"3077",2021-11-18,"64.9","69.09","31900",NA,"43.16","38.03"
"3078",2021-11-19,"64.9","69.35","30000",NA,"43.05","35.45"
"3079",2021-11-22,"64.8","69.9","30100",NA,"43.05","30.79"
"3080",2021-11-23,"64.9","69.17","30000",NA,"43.06","31.11"
"3081",2021-11-24,"64.9","72.9","32000",NA,"42.96","32.02"
"3082",2021-11-25,"64.95","74.45","33200",NA,"42.96","32.73"
"3083",2021-11-26,"64.9","72.77","33400",NA,"42.85","33.46"
"3084",2021-11-29,"65","74.18","33550",NA,"42.92","34.43"
"3085",2021-11-30,"65","75.36","33600",NA,"42.95","33.59"
"3086",2021-12-01,"68.5","76.8","32400",NA,"42.97","33.16"
"3087",2021-12-02,"68.4","79.85","32400",NA,"42.88","32.74"
"3088",2021-12-03,"68.3","78.24","32400",NA,"42.94","32.34"
"3089",2021-12-06,"68.25","81.24","32200",NA,"42.79","32.32"
"3090",2021-12-07,"68.4","84.89","32500",NA,"42.13","32.81"
"3091",2021-12-08,"68.15","88.88","33300",NA,"41.46","31.87"
"3092",2021-12-09,"68.15","80.19","34100",NA,"41.56","30.99"
"3093",2021-12-10,"68.1","83.73","34900",NA,"42.69","31.86"
"3094",2021-12-13,"68","82.12","34900",NA,"42.95","33.97"
"3095",2021-12-14,"68.05","79.48","34900",NA,"42.93","31.81"
"3096",2021-12-15,"68.15","80.5","35000",NA,"43.06","31.89"
"3097",2021-12-16,"68.15","84.77","34000",NA,"44.22","32"
"3098",2021-12-17,"68.17","73.28","35000",NA,"46.66","32.29"
"3099",2021-12-20,"68.5","79.38","35250",NA,"49.18","32.31"
"3100",2021-12-21,"68.5","80.42","35350",NA,"49.49","36.74"
"3101",2021-12-22,"68.5","76.26","35100",NA,"49.39","38.7"
"3102",2021-12-23,"68.5","73.92","35100",NA,"49.57","37.64"
"3103",2021-12-24,"68.45",NA,"35000",NA,"49.52","36.57"
"3104",2021-12-27,NA,"76.38","34900",NA,"48.13","36.57"
"3105",2021-12-28,NA,"78.75","35000",NA,"51.69","36.43"
"3106",2021-12-29,"68.2","79.81","35050",NA,"56.64","37.24"
"3107",2021-12-30,"68.15","79.61","35100",NA,"57.06","36.43"
"3108",2021-12-31,"68.2","79.61",NA,NA,"54.22","37.58"
"3109",2022-01-03,NA,"83.52","35100",NA,NA,NA
"3110",2022-01-04,NA,"84.44","35100",NA,"57.29","37.15"
"3111",2022-01-05,"68.25","87.15","35050",NA,"56.94","38.52"
"3112",2022-01-06,"68.35","86.31","35300",NA,"57.26","38.78"
"3113",2022-01-07,"68.37","84.99","35400",NA,"57.59","39.35"
"3114",2022-01-10,"68.6","79.73","35300",NA,"58.28","40.44"
"3115",2022-01-11,"69.1","80.95","35400",NA,"57.52","39.68"
"3116",2022-01-12,"70.25","79.69","35400",NA,"57.99","40.82"
"3117",2022-01-13,"72","80.23","35400",NA,"57.75","40.69"
"3118",2022-01-14,"72","81.73","35350",NA,"57.77","40.97"
"3119",2022-01-17,"72.1","80.23","35250",NA,"58.48","40.86"
"3120",2022-01-18,"72.25","82.31","35200",NA,"58.5","40.39"
"3121",2022-01-19,"73.35","81.72","35000",NA,"56","40.53"
"3122",2022-01-20,"74.25","85.23","35100",NA,"58","40.74"
"3123",2022-01-21,"74.95","84.11","35000",NA,"57.46","41.24"
"3124",2022-01-24,NA,"83.66","34950",NA,"57.87","41.08"
"3125",2022-01-25,"74.92","87.09","34950",NA,"57.83","41.98"
"3126",2022-01-26,"75.1","88.3","35000",NA,"57.88","41.8"
"3127",2022-01-27,"75.25","89.39","34850",NA,"56","43.39"
"3128",2022-01-28,"75.25","88.83","34950",NA,"61.38","46.81"
"3129",2022-01-31,NA,"88.8",NA,NA,NA,NA
"3130",2022-02-01,"76.25","89.09",NA,NA,NA,NA
"3131",2022-02-02,"76.75","93.68",NA,NA,NA,NA
"3132",2022-02-03,"77","94.32","34950",NA,NA,NA
"3133",2022-02-04,"77.25","95.95","34900",NA,NA,NA
"3134",2022-02-07,NA,"96.21","34800",NA,"58.08","50.03"
"3135",2022-02-08,"78.3","96.41","34650",NA,"58.5","56.43"
"3136",2022-02-09,"81","90.34","34300",NA,"58.5","61.89"
"3137",2022-02-10,"81.5","90.36","33600",NA,"60","56.51"
"3138",2022-02-11,"82.9","92.45","33600",NA,"56.15","49.88"
"3139",2022-02-14,"84.5","91.29","33300",NA,"58.41","50.77"
"3140",2022-02-15,"86.25","90.67","31800",NA,"58.4","53.36"
"3141",2022-02-16,"85.5","89.34","30500",NA,"56.6","53.27"
"3142",2022-02-17,"85","85.95","30000",NA,"56.5","52.45"
"3143",2022-02-18,"84","89.01","29900",NA,"56.88","54.14"
"3144",2022-02-21,"82.5","89.26","30000",NA,"56.99","51.82"
"3145",2022-02-22,"80.75","89.37","30000",NA,"56.78","51.64"
"3146",2022-02-23,"80.75","94.66","29950",NA,"56.49","51.65"
"3147",2022-02-24,"80","86.62","30000",NA,"58","51.69"
"3148",2022-02-25,"80","87.72","30100",NA,"58.53","51.74"
"3149",2022-02-28,"80.75","81.81","30200",NA,"57.74","51.26"
"3150",2022-03-01,"80","68.53",NA,NA,"57.8","50.28"
"3151",2022-03-02,"78.5","68.25","30100",NA,"57.9","50.13"
"3152",2022-03-03,"79","67.08","29800",NA,"57.9","49.21"
"3153",2022-03-04,"78.5","64.78","29700",NA,"57.9","48"
"3154",2022-03-07,"76.5","57.92","28800",NA,"57.04","47.66"
"3155",2022-03-08,"74.75","68.1","27900",NA,"57","47.18"
"3156",2022-03-09,"70.25","72.77",NA,NA,"58","47.61"
"3157",2022-03-10,"72","76.02","26800",NA,"57.26","48.07"
"3158",2022-03-11,"72.5","76.38","26400",NA,"57.6","48.18"
"3159",2022-03-14,"72","77.88","26200",NA,"58","47.66"
"3160",2022-03-15,"71.75","77.03","25700",NA,"57.77","47.05"
"3161",2022-03-16,"73.5","77.75","24850",NA,"57","47.16"
"3162",2022-03-17,"73.62","79.52","23700",NA,"57","47.37"
"3163",2022-03-18,"73.62","78.52","21350",NA,"58","47.41"
"3164",2022-03-21,"73.45","78.01","19250",NA,"58.5","46.13"
"3165",2022-03-22,"72.9","80.29","20400",NA,"58","46.06"
"3166",2022-03-23,"73.1","76.25","20800",NA,"58.4","46.68"
"3167",2022-03-24,"74","77.94","22700",NA,"58.01","43.04"
"3168",2022-03-25,"75.25","78.31","23250",NA,"58","44.11"
"3169",2022-03-28,"76","80.54","23400",NA,"58","44.81"
"3170",2022-03-29,"76.05","81.44","23500",NA,"58.5","46.21"
"3171",2022-03-30,"76","78.04","23400",NA,"58.5","46.59"
"3172",2022-03-31,"75.9","76.25","23000",NA,"58.55","46.82"
"3173",2022-04-01,"76","78.29","22800",NA,"58.5","46.04"
"3174",2022-04-04,"76","78.29","21400",NA,NA,NA
"3175",2022-04-05,"76","77.85","21000",NA,NA,NA
"3176",2022-04-06,"76","76.97","21000",NA,"60","46.75"
"3177",2022-04-07,"76","79.73","21100",NA,"59","47.05"
"3178",2022-04-08,"75.9","79.89","20900",NA,"59.99","46.73"
"3179",2022-04-11,"75.5","77.75","21000",NA,"60","47.14"
"3180",2022-04-12,"76.25","78.81","21200",NA,"60","46.9"
"3181",2022-04-13,"76.5","77.22","21000",NA,"60","47.2"
"3182",2022-04-14,"76.5","79.72","21000",NA,"60","46.87"
"3183",2022-04-15,NA,NA,"20950",NA,"60","46.41"
"3184",2022-04-18,NA,NA,"21000",NA,"60","47"
"3185",2022-04-19,"76.8","79.9","21050",NA,"60","46.9"
"3186",2022-04-20,"76.85","87.53","20800",NA,"60","46.37"
"3187",2022-04-21,"76.25","86.11","20600",NA,"60","46.96"
"3188",2022-04-22,"76.1","88.6","20900",NA,"60","46.55"
"3189",2022-04-25,NA,"83.06","20900",NA,"60","46.56"
"3190",2022-04-26,"75.9","82.29","20450",NA,"60","46.8"
"3191",2022-04-27,"75.75","80.6","20000",NA,"59","46.84"
"3192",2022-04-28,"75.9","82.26","20200",NA,"59","46.32"
"3193",2022-04-29,"75.9","84.01","20550",NA,"58.8","46.47"
"3194",2022-05-02,"75.9","82.61","20450",NA,NA,NA
"3195",2022-05-03,"75.87","87.75","20450",NA,NA,NA
"3196",2022-05-04,"76.2","87.87","20000",NA,NA,NA
"3197",2022-05-05,"76.3","88.48",NA,NA,"58","45.82"
"3198",2022-05-06,"76.5","91.1","20600",NA,"58","45.7"
"3199",2022-05-09,"76.47","86.58","20500",NA,"58","44.26"
"3200",2022-05-10,"76.45","86.9","20400",NA,"58","43.86"
"3201",2022-05-11,"76.45","88.41","20400",NA,"58","43.46"
"3202",2022-05-12,"76.4","87.83","20300",NA,"58","44.83"
"3203",2022-05-13,"76.5","88.06","20000",NA,"58","44.01"
"3204",2022-05-16,"76.6","89.14","20000",NA,"58","45.49"
"3205",2022-05-17,"76.6","91.3","21050",NA,"58","46.63"
"3206",2022-05-18,"76.42","84.22","20400",NA,"58","46.01"
"3207",2022-05-19,"76.47","82.79","20500",NA,"58","46.8"
"3208",2022-05-20,"76.9","80.01","20600",NA,"58","45.25"
"3209",2022-05-23,"77.05","77.79","20750",NA,"58.97","46.86"
"3210",2022-05-24,"77.1","80.97","21150",NA,"59.18","46.25"
"3211",2022-05-25,"77","81.03","21600",NA,"59","47.52"
"3212",2022-05-26,"77","84.39","22450",NA,"59","46.5"
"3213",2022-05-27,"77.2","83.83","22400",NA,"59","47.15"
"3214",2022-05-30,"77","83.6","22550",NA,"59","46.74"
"3215",2022-05-31,"76.87","83.64","22400",NA,"59","47.29"
"3216",2022-06-01,"76.85","85.72",NA,NA,"59","47.01"
"3217",2022-06-02,"76.85","85.97","20200",NA,"59","47.08"
"3218",2022-06-03,"77.1","86.5","20000",NA,NA,NA
"3219",2022-06-06,"76.8","81.06",NA,NA,"59","47.28"
"3220",2022-06-07,"76.8","80.97","19900",NA,"59","47.02"
"3221",2022-06-08,"76.9","79.48","18200",NA,"59","46.95"
"3222",2022-06-09,"76.8","80.67","16400",NA,"59","47.29"
"3223",2022-06-10,"76.6","81.53","14800",NA,"59","47.16"
"3224",2022-06-13,"76.6","81.19","13350",NA,"59","51.05"
"3225",2022-06-14,"76.4","83.79","13500",NA,"59","47.17"
"3226",2022-06-15,"75.7","85.83","14850",NA,"59","48.18"
"3227",2022-06-16,"77","82.61","16300",NA,"59","47.74"
"3228",2022-06-17,"76.85","81.99","17900",NA,"59","47.6"
"3229",2022-06-20,"76.6","83.59","19650",NA,"59.25","47.47"
"3230",2022-06-21,"76.5","84.29","21000",NA,"59.6","47.61"
"3231",2022-06-22,"76.5","81.42","18900",NA,"60","48.34"
"3232",2022-06-23,"76.25","83.66","17050",NA,"60","48.42"
"3233",2022-06-24,"76","82.98","16700",NA,"60","48.68"
"3234",2022-06-27,"75.95","84.59","17950",NA,"60","48.98"
"3235",2022-06-28,"76.2","86.98","18900",NA,"59","48.91"
"3236",2022-06-29,"76.1","87.93","20550",NA,"58","49.04"
"3237",2022-06-30,"76","89.77","20800",NA,"57.5","48.75"
"3238",2022-07-01,"76","85.18","20550",NA,"58","48.44"
"3239",2022-07-04,"75.4","84.16","21000",NA,"59","49.04"
"3240",2022-07-05,"75.37","82.83","21000",NA,"57.5","49"
"3241",2022-07-06,"75","82.85","22750",NA,"57.27","46.07"
"3242",2022-07-07,"74.75","84.52","25000",NA,"59","50.05"
"3243",2022-07-08,"74","82.39","25000",NA,"57.02","48.97"
"3244",2022-07-11,"73","83.96","25000",NA,"58","49.22"
"3245",2022-07-12,"73","85.25","25000",NA,"58","48.72"
"3246",2022-07-13,"72.87","83.47","26000",NA,"59.1","46.19"
"3247",2022-07-14,"73.15","83.58","26000",NA,"57.26","49.91"
"3248",2022-07-15,"72.8","84.97","26000",NA,"58.24","49.27"
"3249",2022-07-18,"72.9","84.56","26000",NA,"57.6","48.93"
"3250",2022-07-19,"72.9","83.27","25000",NA,"57.4","48.23"
"3251",2022-07-20,"72.87","78.47","26000",NA,"57.34","49.11"
"3252",2022-07-21,"73.15","77.76","26000",NA,"58.22","48.49"
"3253",2022-07-22,"73","75.95","26000",NA,"57","45.31"
"3254",2022-07-25,"72.8","76","26000",NA,"57.3","48.5"
"3255",2022-07-26,"72.55","76.34","27000",NA,"57.3","48.25"
"3256",2022-07-27,"72.6","75.8","27500",NA,"57","47.17"
"3257",2022-07-28,"80.75","78.63","28900",NA,"58.96","47.52"
"3258",2022-07-29,"80.25","78.21","29000",NA,"58","47.34"
"3259",2022-08-01,"80.3","80.22","29000",NA,"58.68","47.75"
"3260",2022-08-02,"80.3","81.59","27500",NA,"57.35","47.24"
"3261",2022-08-03,"80.25","83.63","29000",NA,"57.5","45.76"
"3262",2022-08-04,"80","83.82","28200",NA,"57.5","45.34"
"3263",2022-08-05,"80","84.38","28000",NA,"58.5","44.29"
"3264",2022-08-08,"79.8","83.44","28000",NA,"59","43.87"
"3265",2022-08-09,"79.85","85.56","27950",NA,"58.88","44.26"
"3266",2022-08-10,"79.9","85.53","27900",NA,"58","43.71"
"3267",2022-08-11,"80","87.16","27000",NA,"58","43.24"
"3268",2022-08-12,"80.25","88.5","27200",NA,"58","44.53"
"3269",2022-08-15,"80.25","90.4",NA,NA,"58","46.18"
"3270",2022-08-16,"80.75","91.67","27300",NA,"58","46.72"
"3271",2022-08-17,"83.5","95.4","27400",NA,"58","46.64"
"3272",2022-08-18,"83.45","95.63","27400",NA,"58","46.59"
"3273",2022-08-19,"85.3","97.58","27700",NA,"58","46.85"
"3274",2022-08-22,"85.5","91.75","27700",NA,"58","47.24"
"3275",2022-08-23,"85.5","88.93","27100",NA,"58.8","47.39"
"3276",2022-08-24,"86.05","88.84","27100",NA,"58.42","47.58"
"3277",2022-08-25,"85.6","88.94","27100",NA,"58.5","47.64"
"3278",2022-08-26,"85.7","89.93","27300",NA,"58.5","46.94"
"3279",2022-08-29,"86.2","86.24","27300",NA,"58.5","48.11"
"3280",2022-08-30,"86.65","80.33","27650",NA,"58","46.88"
"3281",2022-08-31,"86.7","79.6","27750",NA,"58","47.06"
"3282",2022-09-01,"86.8","80.32","27600",NA,"58","47.48"
"3283",2022-09-02,"87.1","77.44","27500",NA,"58","47.47"
"3284",2022-09-05,"87.05","74.04","27000",NA,"58.5","47.3"
"3285",2022-09-06,"87.15","69.57","27100",NA,"58.98","46.74"
"3286",2022-09-07,"87.3","68.71","27100",NA,"58.99","47.25"
"3287",2022-09-08,"85.5","66.93","27100",NA,"58.5","46.7"
"3288",2022-09-09,"85.7","65.72",NA,NA,"58","47.42"
"3289",2022-09-12,"85.5","71.45",NA,NA,NA,NA
"3290",2022-09-13,"85","69.35","27100",NA,"58","46.25"
"3291",2022-09-14,"84","72.15","27050",NA,"58.5","47.76"
"3292",2022-09-15,"84","71.46","27000",NA,"58","47.33"
"3293",2022-09-16,"83","72.87","26900",NA,"58","47.58"
"3294",2022-09-19,"83.1","70.71","25450",NA,"58","46.72"
"3295",2022-09-20,"82.75","70.74","24000",NA,"58","47.23"
"3296",2022-09-21,"82.75","69.39","23200",NA,"58","47.12"
"3297",2022-09-22,"81.75","70.05","22400",NA,"58","47.02"
"3298",2022-09-23,"82","65.4","22250",NA,"57.48","47.18"
"3299",2022-09-26,"81.85","69.97","23000",NA,"57.5","46.6"
"3300",2022-09-27,"81","67.61","24100",NA,"57.5","47.95"
"3301",2022-09-28,"80","64.8","25000",NA,"57.5","47.78"
"3302",2022-09-29,"79","65.4","25000",NA,"57.5","48.32"
"3303",2022-09-30,"78","66.41","27500",NA,"57.5","48.16"
"3304",2022-10-03,"78","65.58",NA,NA,NA,NA
"3305",2022-10-04,"78.05","66.65","25700",NA,NA,NA
"3306",2022-10-05,"78.2","66.82","25400",NA,NA,NA
"3307",2022-10-06,"82.5","68.72","25200",NA,NA,NA
"3308",2022-10-07,"82.9","69.6","25200",NA,NA,NA
"3309",2022-10-10,"82.22","66.54",NA,NA,"57.5","48.58"
"3310",2022-10-11,"80.75","66.12","24700",NA,"58.34","49.12"
"3311",2022-10-12,"80.4","66.49","23000",NA,"58","48.91"
"3312",2022-10-13,"80.7","68.61","23300",NA,"57.75","49.35"
"3313",2022-10-14,"81","67.79","23700",NA,"58","49.34"
"3314",2022-10-17,"81","67.29","23300",NA,"58.48","49.42"
"3315",2022-10-18,"80.75","67.55","22800",NA,"58","50.1"
"3316",2022-10-19,"80.67","67.07","21800",NA,"58.5","50.03"
"3317",2022-10-20,"80.9","66.65","22500",NA,"57.55","49.95"
"3318",2022-10-21,"81.2","68.51","20950",NA,"58.49","50.13"
"3319",2022-10-24,"81.2","72.11","21950",NA,"58","50.51"
"3320",2022-10-25,"81.25","76.87","21300",NA,"58.7","50.5"
"3321",2022-10-26,"82","75.54","21350",NA,"58","50.15"
"3322",2022-10-27,"82.5","79.92","21250",NA,"58.5","49.54"
"3323",2022-10-28,"84.75","80.91","21450",NA,"58","49.58"
"3324",2022-10-31,"85","79.68","21100",NA,"58","50.3"
"3325",2022-11-01,"84.6","76.45","21300",NA,"58","49.69"
